Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p90_g110_s0,EvolutionaryParameters,0,14374,9990,15.2577,7244,2026-03-20T16:54:45.0422350+00:00
tai_20_5_0,Evolutionary_p90_g120_s0,EvolutionaryParameters,0,14368,10890,10.7237,5418,2026-03-20T16:54:45.1265722+00:00
tai_20_5_0,Evolutionary_p90_g130_s0,EvolutionaryParameters,0,14458,11790,29.1343,8373,2026-03-20T16:54:44.8981632+00:00
tai_20_5_0,Evolutionary_p90_g140_s0,EvolutionaryParameters,0,14451,12690,24.6289,6260,2026-03-20T16:54:44.8970601+00:00
tai_20_5_0,Evolutionary_p90_g150_s0,EvolutionaryParameters,0,14260,13590,27.6309,13498,2026-03-20T16:54:44.8967945+00:00
tai_20_5_0,Evolutionary_p90_g160_s0,EvolutionaryParameters,0,14236,14490,24.7243,13861,2026-03-20T16:54:45.0366656+00:00
tai_20_5_0,Evolutionary_p100_g10_s0,EvolutionaryParameters,0,15394,1100,2.0446,1026,2026-03-20T16:54:44.9071571+00:00
tai_20_5_0,Evolutionary_p100_g20_s0,EvolutionaryParameters,0,14723,2100,7.7005,1474,2026-03-20T16:54:45.0041776+00:00
tai_20_5_0,Evolutionary_p100_g30_s0,EvolutionaryParameters,0,14631,3100,5.2823,2866,2026-03-20T16:54:44.9113124+00:00
tai_20_5_0,Evolutionary_p100_g40_s0,EvolutionaryParameters,0,14551,4100,8.8649,3597,2026-03-20T16:54:44.9528738+00:00
tai_20_5_0,Evolutionary_p100_g50_s0,EvolutionaryParameters,0,14567,5100,5.707,2526,2026-03-20T16:54:45.0558729+00:00
tai_20_5_0,Evolutionary_p100_g60_s0,EvolutionaryParameters,0,14211,6100,10.5308,5949,2026-03-20T16:54:44.9161860+00:00
tai_20_5_0,Evolutionary_p100_g70_s0,EvolutionaryParameters,0,14450,7100,7.5105,6821,2026-03-20T16:54:45.0908135+00:00
tai_20_5_0,Evolutionary_p100_g80_s0,EvolutionaryParameters,0,14378,8100,12.9544,7249,2026-03-20T16:54:45.0589584+00:00
tai_20_5_0,Evolutionary_p100_g90_s0,EvolutionaryParameters,0,14340,9100,16.6644,7511,2026-03-20T16:54:44.9887489+00:00
tai_20_5_0,Evolutionary_p100_g100_s0,EvolutionaryParameters,0,14281,10100,17.9347,6197,2026-03-20T16:54:44.9811286+00:00
tai_20_5_0,Evolutionary_p100_g110_s0,EvolutionaryParameters,0,14452,11100,22.5129,7818,2026-03-20T16:54:44.8743140+00:00
tai_20_5_0,Evolutionary_p100_g120_s0,EvolutionaryParameters,0,14302,12100,21.2332,6689,2026-03-20T16:54:44.9060200+00:00
tai_20_5_0,Evolutionary_p100_g130_s0,EvolutionaryParameters,0,14285,13100,23.9229,3707,2026-03-20T16:54:44.9952915+00:00
tai_20_5_0,Evolutionary_p100_g140_s0,EvolutionaryParameters,0,14460,14100,27.8948,3608,2026-03-20T16:54:44.8969110+00:00
tai_20_5_0,Evolutionary_p100_g150_s0,EvolutionaryParameters,0,14130,15100,26.8684,8002,2026-03-20T16:54:44.9415539+00:00
tai_20_5_0,Evolutionary_p100_g160_s0,EvolutionaryParameters,0,14222,16100,32.651,9796,2026-03-20T16:54:44.9964697+00:00
tai_20_5_0,Evolutionary_p110_g10_s0,EvolutionaryParameters,0,15245,1210,2.36,1025,2026-03-20T16:54:44.9311800+00:00
tai_20_5_0,Evolutionary_p110_g20_s0,EvolutionaryParameters,0,14963,2310,4.0739,1999,2026-03-20T16:54:44.9806769+00:00
tai_20_5_0,Evolutionary_p110_g30_s0,EvolutionaryParameters,0,14650,3410,5.4391,3228,2026-03-20T16:54:45.0170042+00:00
tai_20_5_0,Evolutionary_p110_g40_s0,EvolutionaryParameters,0,14552,4510,12.2245,4466,2026-03-20T16:54:45.0040485+00:00
tai_20_5_0,Evolutionary_p110_g50_s0,EvolutionaryParameters,0,14665,5610,13.4201,5391,2026-03-20T16:54:44.9050853+00:00
tai_20_5_0,Evolutionary_p110_g60_s0,EvolutionaryParameters,0,14196,6710,12.3105,4684,2026-03-20T16:54:44.9538823+00:00
tai_20_5_0,Evolutionary_p110_g70_s0,EvolutionaryParameters,0,14476,7810,11.581,6162,2026-03-20T16:54:45.0450719+00:00
tai_20_5_0,Evolutionary_p110_g80_s0,EvolutionaryParameters,0,14353,8910,17.1864,5586,2026-03-20T16:54:44.8807346+00:00
tai_20_5_0,Evolutionary_p110_g90_s0,EvolutionaryParameters,0,14257,10010,10.7634,7381,2026-03-20T16:54:45.1053816+00:00
tai_20_5_0,Evolutionary_p110_g100_s0,EvolutionaryParameters,0,14345,11110,20.215,7882,2026-03-20T16:54:44.9581846+00:00
tai_20_5_0,Evolutionary_p110_g110_s0,EvolutionaryParameters,0,14302,12210,27.8737,12159,2026-03-20T16:54:44.9864294+00:00
tai_20_5_0,Evolutionary_p110_g120_s0,EvolutionaryParameters,0,14442,13310,25.6536,10181,2026-03-20T16:54:44.8936139+00:00
tai_20_5_0,Evolutionary_p110_g130_s0,EvolutionaryParameters,0,14537,14410,24.191,4545,2026-03-20T16:54:44.9545073+00:00
tai_20_5_0,Evolutionary_p110_g140_s0,EvolutionaryParameters,0,14158,15510,21.432,10581,2026-03-20T16:54:45.0775290+00:00
tai_20_5_0,Evolutionary_p110_g150_s0,EvolutionaryParameters,0,14374,16610,36.7295,4132,2026-03-20T16:54:44.9133620+00:00
tai_20_5_0,Evolutionary_p110_g160_s0,EvolutionaryParameters,0,14451,17710,30.8386,4512,2026-03-20T16:54:44.9244652+00:00
tai_20_5_0,Evolutionary_p120_g10_s0,EvolutionaryParameters,0,15088,1320,14.0637,1271,2026-03-20T16:54:45.0013755+00:00
tai_20_5_0,Evolutionary_p120_g20_s0,EvolutionaryParameters,0,14999,2520,2.844,2315,2026-03-20T16:54:45.0628861+00:00
tai_20_5_0,Evolutionary_p120_g30_s0,EvolutionaryParameters,0,14629,3720,7.2617,3718,2026-03-20T16:54:44.9288040+00:00
tai_20_5_0,Evolutionary_p120_g40_s0,EvolutionaryParameters,0,14361,4920,12.2805,4344,2026-03-20T16:54:45.0010533+00:00
tai_20_5_0,Evolutionary_p120_g50_s0,EvolutionaryParameters,0,14424,6120,10.4018,4520,2026-03-20T16:54:45.0162559+00:00
tai_20_5_0,Evolutionary_p120_g60_s0,EvolutionaryParameters,0,14319,7320,9.0707,7173,2026-03-20T16:54:45.0591098+00:00
tai_20_5_0,Evolutionary_p120_g70_s0,EvolutionaryParameters,0,14330,8520,8.7848,7857,2026-03-20T16:54:45.1126827+00:00
tai_20_5_0,Evolutionary_p120_g80_s0,EvolutionaryParameters,0,14436,9720,20.7953,9674,2026-03-20T16:54:44.8724157+00:00
tai_20_5_0,Evolutionary_p120_g90_s0,EvolutionaryParameters,0,14444,10920,22.1723,9392,2026-03-20T16:54:45.0033171+00:00
tai_20_5_0,Evolutionary_p120_g100_s0,EvolutionaryParameters,0,14138,12120,12.1188,8900,2026-03-20T16:54:45.0968024+00:00
tai_20_5_0,Evolutionary_p120_g110_s0,EvolutionaryParameters,0,14501,13320,17.144,3897,2026-03-20T16:54:45.0622319+00:00
tai_20_5_0,Evolutionary_p120_g120_s0,EvolutionaryParameters,0,14393,14520,27.0758,9899,2026-03-20T16:54:44.9469309+00:00
tai_20_5_0,Evolutionary_p120_g130_s0,EvolutionaryParameters,0,14377,15720,29.6751,7439,2026-03-20T16:54:44.9129184+00:00
tai_20_5_0,Evolutionary_p120_g140_s0,EvolutionaryParameters,0,14408,16920,35.1171,11764,2026-03-20T16:54:44.8958271+00:00
tai_20_5_0,Evolutionary_p120_g150_s0,EvolutionaryParameters,0,14389,18120,39.3749,3021,2026-03-20T16:54:44.9938952+00:00
tai_20_5_0,Evolutionary_p120_g160_s0,EvolutionaryParameters,0,14801,19320,28.9368,3319,2026-03-20T16:54:45.0375814+00:00
tai_20_5_0,Evolutionary_p130_g10_s0,EvolutionaryParameters,0,14779,1430,2.6136,1405,2026-03-20T16:54:44.9013512+00:00
tai_20_5_0,Evolutionary_p130_g20_s0,EvolutionaryParameters,0,14951,2730,11.0618,2382,2026-03-20T16:54:44.9422485+00:00
tai_20_5_0,Evolutionary_p130_g30_s0,EvolutionaryParameters,0,14390,4030,6.9174,3651,2026-03-20T16:54:44.9198480+00:00
tai_20_5_0,Evolutionary_p130_g40_s0,EvolutionaryParameters,0,14447,5330,9.2285,4625,2026-03-20T16:54:44.9143309+00:00
tai_20_5_0,Evolutionary_p130_g50_s0,EvolutionaryParameters,0,14501,6630,16.0391,6158,2026-03-20T16:54:44.8676457+00:00
tai_20_5_0,Evolutionary_p130_g60_s0,EvolutionaryParameters,0,14502,7930,17.2549,6324,2026-03-20T16:54:44.8691480+00:00
tai_20_5_0,Evolutionary_p130_g70_s0,EvolutionaryParameters,0,14378,9230,16.8836,6748,2026-03-20T16:54:44.9150653+00:00
tai_20_5_0,Evolutionary_p130_g80_s0,EvolutionaryParameters,0,14333,10530,10.5676,9130,2026-03-20T16:54:45.0816394+00:00
tai_20_5_0,Evolutionary_p130_g90_s0,EvolutionaryParameters,0,14167,11830,22.831,5310,2026-03-20T16:54:44.9545658+00:00
tai_20_5_0,Evolutionary_p130_g100_s0,EvolutionaryParameters,0,14503,13130,23.162,10824,2026-03-20T16:54:44.9333840+00:00
tai_20_5_0,Evolutionary_p130_g110_s0,EvolutionaryParameters,0,14309,14430,29.8776,12196,2026-03-20T16:54:44.8913032+00:00
tai_20_5_0,Evolutionary_p130_g120_s0,EvolutionaryParameters,0,14322,15730,28.3923,12279,2026-03-20T16:54:44.9102107+00:00
tai_20_5_0,Evolutionary_p130_g130_s0,EvolutionaryParameters,0,14381,17030,25.1659,16705,2026-03-20T16:54:45.0667717+00:00
tai_20_5_0,Evolutionary_p130_g140_s0,EvolutionaryParameters,0,14168,18330,35.0992,17436,2026-03-20T16:54:44.9309446+00:00
tai_20_5_0,Evolutionary_p130_g150_s0,EvolutionaryParameters,0,14306,19630,33.9327,4412,2026-03-20T16:54:44.9638066+00:00
