Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p60_g80_s0,EvolutionaryParameters,0,14526,4860,372.2096,4761,2026-03-19T12:06:19.0488729+00:00
tai_20_5_0,Evolutionary_p60_g90_s0,EvolutionaryParameters,0,14428,5460,34.1118,5403,2026-03-19T12:06:19.0836080+00:00
tai_20_5_0,Evolutionary_p60_g100_s0,EvolutionaryParameters,0,14475,6060,317.9628,6035,2026-03-19T12:06:19.4021930+00:00
tai_20_5_0,Evolutionary_p60_g110_s0,EvolutionaryParameters,0,14396,6660,431.8604,6527,2026-03-19T12:06:19.8363981+00:00
tai_20_5_0,Evolutionary_p60_g120_s0,EvolutionaryParameters,0,14500,7260,384.8692,7074,2026-03-19T12:06:20.2227874+00:00
tai_20_5_0,Evolutionary_p60_g130_s0,EvolutionaryParameters,0,14310,7860,494.2891,7665,2026-03-19T12:06:20.7240862+00:00
tai_20_5_0,Evolutionary_p60_g140_s0,EvolutionaryParameters,0,14280,8460,685.1441,7879,2026-03-19T12:06:21.4142216+00:00
tai_20_5_0,Evolutionary_p60_g150_s0,EvolutionaryParameters,0,14279,9060,43.6227,5409,2026-03-19T12:06:21.4585413+00:00
tai_20_5_0,Evolutionary_p60_g160_s0,EvolutionaryParameters,0,14506,9660,22.62,5836,2026-03-19T12:06:21.4818878+00:00
tai_20_5_0,Evolutionary_p70_g10_s0,EvolutionaryParameters,0,15310,770,2.112,586,2026-03-19T12:06:21.4845939+00:00
tai_20_5_0,Evolutionary_p70_g20_s0,EvolutionaryParameters,0,14689,1470,6.1278,1366,2026-03-19T12:06:21.4913078+00:00
tai_20_5_0,Evolutionary_p70_g30_s0,EvolutionaryParameters,0,14710,2170,4.8701,2017,2026-03-19T12:06:21.4976626+00:00
tai_20_5_0,Evolutionary_p70_g40_s0,EvolutionaryParameters,0,15075,2870,7.061,2546,2026-03-19T12:06:21.5052314+00:00
tai_20_5_0,Evolutionary_p70_g50_s0,EvolutionaryParameters,0,14663,3570,9.4153,2880,2026-03-19T12:06:21.5151137+00:00
tai_20_5_0,Evolutionary_p70_g60_s0,EvolutionaryParameters,0,14328,4270,9.4449,4040,2026-03-19T12:06:21.5255043+00:00
tai_20_5_0,Evolutionary_p70_g70_s0,EvolutionaryParameters,0,14442,4970,12.8208,3569,2026-03-19T12:06:21.5388231+00:00
tai_20_5_0,Evolutionary_p70_g80_s0,EvolutionaryParameters,0,14438,5670,13.5025,4868,2026-03-19T12:06:21.5529407+00:00
tai_20_5_0,Evolutionary_p70_g90_s0,EvolutionaryParameters,0,14445,6370,14.0637,3369,2026-03-19T12:06:21.5687836+00:00
tai_20_5_0,Evolutionary_p70_g100_s0,EvolutionaryParameters,0,14281,7070,16.9742,5720,2026-03-19T12:06:21.5863881+00:00
