Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_20_0,SimulatedAnnealing_nInsert_i20000_s6687883,SimulatedAnnealingParameters,,35660,20000,51.4783,3,2026-03-20T00:19:59.3796501+00:00
tai_20_20_0,SimulatedAnnealing_nInsert_i20000_s33331882,SimulatedAnnealingParameters,,35660,20000,52.5784,6,2026-03-20T00:19:59.4325505+00:00
tai_20_20_0,SimulatedAnnealing_nReverse_i20000_s22,SimulatedAnnealingParameters,,35689,20000,68.7635,4724,2026-03-20T00:19:59.5015795+00:00
tai_20_20_0,SimulatedAnnealing_nReverse_i20000_s151555,SimulatedAnnealingParameters,,35463,20000,72.3978,922,2026-03-20T00:19:59.5742539+00:00
tai_20_20_0,SimulatedAnnealing_nReverse_i20000_s5252525,SimulatedAnnealingParameters,,35274,20000,69.7258,1324,2026-03-20T00:19:59.6442633+00:00
tai_20_20_0,SimulatedAnnealing_nReverse_i20000_s6687883,SimulatedAnnealingParameters,,35799,20000,73.6791,1138,2026-03-20T00:19:59.7181832+00:00
tai_20_20_0,SimulatedAnnealing_nReverse_i20000_s33331882,SimulatedAnnealingParameters,,34979,20000,71.4466,634,2026-03-20T00:19:59.7899238+00:00
tai_100_10_0,SimulatedAnnealing_nSwap_i20000_s22,SimulatedAnnealingParameters,,310993,20000,147.7141,19125,2026-03-20T00:19:59.9378579+00:00
tai_100_10_0,SimulatedAnnealing_nSwap_i20000_s151555,SimulatedAnnealingParameters,,311235,20000,149.5691,18733,2026-03-20T00:20:00.0877020+00:00
tai_100_10_0,SimulatedAnnealing_nSwap_i20000_s5252525,SimulatedAnnealingParameters,,310545,20000,146.5387,19289,2026-03-20T00:20:00.2345543+00:00
tai_100_10_0,SimulatedAnnealing_nSwap_i20000_s6687883,SimulatedAnnealingParameters,,311676,20000,145.8197,17276,2026-03-20T00:20:00.3807014+00:00
tai_100_10_0,SimulatedAnnealing_nSwap_i20000_s33331882,SimulatedAnnealingParameters,,316610,20000,147.0024,19417,2026-03-20T00:20:00.5279668+00:00
tai_100_10_0,SimulatedAnnealing_nInsert_i20000_s22,SimulatedAnnealingParameters,,381781,20000,137.2822,17840,2026-03-20T00:20:00.6655778+00:00
tai_100_10_0,SimulatedAnnealing_nInsert_i20000_s151555,SimulatedAnnealingParameters,,385358,20000,129.5191,3281,2026-03-20T00:20:00.7953667+00:00
tai_100_10_0,SimulatedAnnealing_nInsert_i20000_s5252525,SimulatedAnnealingParameters,,393628,20000,147.1003,7210,2026-03-20T00:20:00.9427486+00:00
tai_100_10_0,SimulatedAnnealing_nInsert_i20000_s6687883,SimulatedAnnealingParameters,,385297,20000,130.924,6186,2026-03-20T00:20:01.0739664+00:00
tai_100_10_0,SimulatedAnnealing_nInsert_i20000_s33331882,SimulatedAnnealingParameters,,386612,20000,130.1625,16358,2026-03-20T00:20:01.2044089+00:00
tai_100_10_0,SimulatedAnnealing_nReverse_i20000_s22,SimulatedAnnealingParameters,,339321,20000,150.1443,19992,2026-03-20T00:20:01.3547792+00:00
tai_100_10_0,SimulatedAnnealing_nReverse_i20000_s151555,SimulatedAnnealingParameters,,333444,20000,147.409,19880,2026-03-20T00:20:01.5024902+00:00
tai_100_10_0,SimulatedAnnealing_nReverse_i20000_s5252525,SimulatedAnnealingParameters,,339919,20000,152.1076,19869,2026-03-20T00:20:01.6549012+00:00
tai_100_10_0,SimulatedAnnealing_nReverse_i20000_s6687883,SimulatedAnnealingParameters,,341963,20000,145.2118,19599,2026-03-20T00:20:01.8003734+00:00
tai_100_10_0,SimulatedAnnealing_nReverse_i20000_s33331882,SimulatedAnnealingParameters,,338563,20000,171.067,19914,2026-03-20T00:20:01.9716861+00:00
tai_100_20_0,SimulatedAnnealing_nSwap_i20000_s22,SimulatedAnnealingParameters,,394747,20000,329.5276,16472,2026-03-20T00:20:02.3015634+00:00
tai_100_20_0,SimulatedAnnealing_nSwap_i20000_s151555,SimulatedAnnealingParameters,,385342,20000,325.2787,19848,2026-03-20T00:20:02.6271684+00:00
tai_100_20_0,SimulatedAnnealing_nSwap_i20000_s5252525,SimulatedAnnealingParameters,,388279,20000,338.9823,18748,2026-03-20T00:20:02.9664510+00:00
tai_100_20_0,SimulatedAnnealing_nSwap_i20000_s6687883,SimulatedAnnealingParameters,,388189,20000,329.7461,19983,2026-03-20T00:20:03.2965217+00:00
tai_100_20_0,SimulatedAnnealing_nSwap_i20000_s33331882,SimulatedAnnealingParameters,,385534,20000,328.7163,19457,2026-03-20T00:20:03.6255281+00:00
tai_100_20_0,SimulatedAnnealing_nInsert_i20000_s22,SimulatedAnnealingParameters,,337850,20000,233.8729,4,2026-03-20T00:20:03.8597146+00:00
tai_100_20_0,SimulatedAnnealing_nInsert_i20000_s151555,SimulatedAnnealingParameters,,336050,20000,242.3743,97,2026-03-20T00:20:04.1023602+00:00
tai_100_20_0,SimulatedAnnealing_nInsert_i20000_s5252525,SimulatedAnnealingParameters,,337850,20000,235.1278,4,2026-03-20T00:20:04.3377696+00:00
tai_100_20_0,SimulatedAnnealing_nInsert_i20000_s6687883,SimulatedAnnealingParameters,,337850,20000,234.2913,3,2026-03-20T00:20:04.5723419+00:00
tai_100_20_0,SimulatedAnnealing_nInsert_i20000_s33331882,SimulatedAnnealingParameters,,337850,20000,235.925,6,2026-03-20T00:20:04.8085501+00:00
tai_100_20_0,SimulatedAnnealing_nReverse_i20000_s22,SimulatedAnnealingParameters,,412258,20000,330.7976,19200,2026-03-20T00:20:05.1396165+00:00
tai_100_20_0,SimulatedAnnealing_nReverse_i20000_s151555,SimulatedAnnealingParameters,,420936,20000,322.6214,19978,2026-03-20T00:20:05.4624981+00:00
tai_100_20_0,SimulatedAnnealing_nReverse_i20000_s5252525,SimulatedAnnealingParameters,,425353,20000,322.3889,19364,2026-03-20T00:20:05.7851748+00:00
tai_100_20_0,SimulatedAnnealing_nReverse_i20000_s6687883,SimulatedAnnealingParameters,,412480,20000,326.3172,18103,2026-03-20T00:20:06.1117680+00:00
tai_100_20_0,SimulatedAnnealing_nReverse_i20000_s33331882,SimulatedAnnealingParameters,,416501,20000,324.307,19375,2026-03-20T00:20:06.4363333+00:00
tai_500_20_0,SimulatedAnnealing_nSwap_i20000_s22,SimulatedAnnealingParameters,,7151605,20000,1432.6155,19982,2026-03-20T00:20:07.8692381+00:00
tai_500_20_0,SimulatedAnnealing_nSwap_i20000_s151555,SimulatedAnnealingParameters,,7163730,20000,1401.8396,19999,2026-03-20T00:20:09.2713645+00:00
tai_500_20_0,SimulatedAnnealing_nSwap_i20000_s5252525,SimulatedAnnealingParameters,,7129437,20000,1459.3069,19851,2026-03-20T00:20:10.7309636+00:00
tai_500_20_0,SimulatedAnnealing_nSwap_i20000_s6687883,SimulatedAnnealingParameters,,7127948,20000,1750.0185,19716,2026-03-20T00:20:12.4812746+00:00
